ccx_id,it_buy,clothing_buy,food_buy,home_buy,ent_buy,tools_buy,stationery_buy,health_buy,skincare_buy,other_buy,it_buy_count,clothing_buy_count,food_buy_count,home_buy_count,ent_buy_count,tools_buy_count,stationery_buy_count,health_buy_count,skincare_buy_count,other_buy_count
26555,29.0,60.0,1.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26557,25.0,238.0,99.8,19.9,0.0,37.1,99.8,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
26559,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26560,1.0,56.0,79.0,673.6,0.0,34.82,34.82,0.0,85.0,373.92,1.0,1.0,1.0,11.0,0.0,1.0,2.0,0.0,1.0,7.0
26561,0.0,68.8,0.0,0.0,0.0,0.0,38.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26562,0.0,61.8,0.0,5.75,0.0,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
26564,66.0,363.38,551.5,137.0,45.5,69.6,136.0,158.0,0.0,175.8,4.0,6.0,18.0,7.0,1.0,1.0,9.0,6.0,0.0,4.0
26566,84.0,377.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,19.8,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
26567,41.53,130.0,0.0,436.87,0.0,0.0,28.0,0.0,0.0,99.0,1.0,2.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0
26569,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26571,0.0,0.0,28.9,15.66,0.0,0.0,203.0,0.0,50.0,407.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0
26574,32.0,38.0,210.0,362.2,0.0,0.0,55.6,0.0,0.0,237.0,1.0,1.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,4.0
26575,0.0,225.6,0.0,142.9,0.0,74.27,74.27,29.9,0.0,0.0,0.0,14.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0
26576,35.0,0.0,0.0,0.0,0.0,0.0,155.0,49.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
26577,0.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26578,12.8,96.04,0.0,0.0,0.0,0.0,429.0,0.0,0.0,568.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
26579,32.0,142.96,0.0,865.45,0.0,0.0,108.0,79.0,831.49,0.0,2.0,12.0,0.0,5.0,0.0,0.0,2.0,2.0,5.0,0.0
26581,35.0,121.4,23.8,426.9,69.73,0.0,205.73000000000002,0.0,195.8,67.0,3.0,12.0,1.0,6.0,1.0,0.0,13.0,0.0,18.0,5.0
26582,10.75,138.0,0.0,0.0,0.0,0.0,138.0,28.9,0.0,10.75,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
26585,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
26586,0.0,0.0,0.0,0.0,56.0,0.0,99.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0
26590,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26591,0.0,746.9,62.5,48.0,0.0,0.0,39.0,0.0,0.0,99.9,0.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26592,1299.0,59.8,63.8,129.0,0.0,0.0,559.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
26595,21.8,0.0,0.0,153.8,21.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
26597,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26598,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,18.5,23.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
26599,222.5057,0.0,606.89,210.7,40.9,0.0,36.6,37.9,245.6943,129.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,2.0,28.0,3.0
26601,89.0,25.86,0.0,111.9,0.0,89.0,0.0,89.0,168.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
26602,28.0,39.0,0.0,39.9,0.0,0.0,168.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
26603,0.0,0.0,0.0,0.0,0.0,0.0,37.0,188.9,79.7,44.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
26604,0.0,59.0,0.0,0.0,0.0,0.0,58.9,58.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26605,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26606,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26607,9.9,55.8,0.0,0.0,9.7,0.0,29.8,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
26608,74.8,137.3,0.0,0.0,0.0,0.0,211.8,211.8,0.0,211.8,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
26609,0.0,311.78,0.0,368.34000000000003,0.0,0.0,61.97,0.0,123.94,0.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0
26610,39.0,1031.8,29.8,26.0,0.0,0.0,999.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26611,0.0,219.62,108.0,133.8,0.0,0.0,186.82,0.0,196.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0
26612,0.0,237.22,0.0,152.0,0.0,36.0,77.2,0.0,0.0,98.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
26613,25.0,0.0,9.9,36.8,0.0,0.0,74.0,10.0,88.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0
26614,279.0,0.0,0.0,0.0,311.0,0.0,567.0,311.0,0.0,1309.9,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0
26616,0.0,0.0,32.9,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26618,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26619,0.0,40.26,0.0,49.9,0.0,14.0,16.73,0.0,0.0,152.8,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0
26620,0.0,198.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
26621,0.0,0.0,0.0,9.9,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26623,32.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,19.0,172.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
26624,37.39,287.0,35.9,170.0,0.0,0.0,170.0,0.0,0.0,358.0,2.0,4.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0
26627,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26628,0.0,39.9,31.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26629,0.0,74.35,18.9,24.5,0.0,0.0,42.8,63.9,0.0,10.53,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
26631,22.0,0.0,0.0,0.0,19.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
26633,0.0,0.0,76.5,29.65,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
26636,0.0,165.01,0.0,44.599999999999994,49.8,0.0,18.91,0.0,0.0,129.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
26637,0.0,0.0,0.0,173.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
26638,0.0,0.0,85.91,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
26639,94.0,725.48,65.0,842.8,0.0,0.0,222.5,108.67,101.0,59.9,4.0,7.0,1.0,6.0,0.0,0.0,9.0,9.0,6.0,2.0
26640,0.0,331.6,0.0,98.5,0.0,0.0,198.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
26641,41.8,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,22.000999999999998,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
26642,0.0,0.0,0.0,56.6,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
26643,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26644,9.9,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
26645,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26646,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26648,29.0,48.0,148.5,287.5,29.9,0.0,79.0,99.0,0.0,228.5,1.0,1.0,4.0,3.0,1.0,0.0,6.0,1.0,0.0,1.0
26649,0.0,148.0,0.0,209.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26650,29.0,528.4,541.0,0.0,0.0,55.0,79.0,0.0,255.0,502.1,3.0,4.0,4.0,3.0,0.0,2.0,3.0,1.0,2.0,4.0
26651,22.8,1389.9,0.0,0.0,1189.0,0.0,59.0,0.0,0.0,1608.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
26652,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26653,0.0,211.0,225.8,117.4,62.6,0.0,62.6,0.0,0.0,62.6,0.0,9.0,9.0,3.0,3.0,0.0,6.0,0.0,0.0,3.0
26654,0.0,134.6,0.0,0.0,39.9,0.0,14.6,0.0,0.0,29.9,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0
26655,0.0,107.3,0.0,64.8,0.0,0.0,72.0,0.0,0.0,29.9,0.0,4.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,2.0
26656,83.0,918.0,0.0,689.8,0.0,0.0,113.0,66.0,437.2,48.0,1.0,6.0,0.0,16.0,0.0,0.0,6.0,1.0,2.0,1.0
26658,0.0,202.0,65.9,49.9,0.0,0.0,34.9,0.0,0.0,39.9,0.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0
26659,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26663,0.0,0.0,29.9,69.9,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26665,59.0,404.8,0.0,0.0,0.0,0.0,31.88,64.9,0.0,64.9,2.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0
26666,38.0,742.8,77.8,77.8,0.0,0.0,836.6999999999999,0.0,861.9,2155.9,1.0,8.0,1.0,15.0,0.0,0.0,45.0,0.0,7.0,8.0
26667,92.68,177.6,0.0,432.09999999999997,15.98,67.78,185.78,107.0,107.68,0.0,4.0,7.0,2.0,64.0,1.0,1.0,9.0,3.0,2.0,1.0
26668,0.0,206.0,37.8,79.3976,0.0,30.6,165.5,0.0,0.0,174.0,0.0,3.0,1.0,3.0,0.0,1.0,8.0,0.0,0.0,3.0
26669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26671,0.0,136.54,45.0,126.14,0.0,0.0,50.85,0.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0
26674,0.0,135.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26675,0.0,179.89999999999998,0.0,0.0,0.0,0.0,19.9,39.9,79.8,39.9,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,1.0
26676,0.0,41.14,0.0,74.74,16.8,0.0,21.8,18.98,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
26677,0.0,129.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26678,331.0,3162.0,504.0,1354.5,1546.0,1885.9,2425.9,2017.0,65.0,524.3701,8.0,8.0,4.0,12.0,1.0,4.0,7.0,14.0,1.0,2.0
26680,0.0,276.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26681,0.0,150.7,19.6,17.25,0.0,0.0,117.0,59.6,129.9,42.5,0.0,5.0,1.0,3.0,0.0,0.0,1.0,1.0,11.0,3.0
26682,321.0,396.0,28.0,321.0,0.0,0.0,47.8,0.0,0.0,321.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
26683,10.9,0.0,0.0,0.0,0.0,0.0,39.9,0.0,187.0,168.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
26684,29.0,139.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
26685,32.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
26686,13.9,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26688,15.9,117.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26689,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26691,0.0,0.0,85.0,0.0,0.0,0.0,59.9,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26692,67.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,93.0,260.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0
26693,0.0,882.3,186.82,138.0,201.4,0.0,199.0,0.0,0.0,166.4,0.0,11.0,8.0,2.0,3.0,0.0,3.0,0.0,0.0,4.0
26694,18.0,95.6,0.0,128.15,462.0,48.9,48.9,128.15,136.0,136.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
26695,0.0,49.0,0.0,19.0,0.0,0.0,158.0,0.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
26697,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26698,0.0,68.0,60.8,0.0,75.3,0.0,0.0,75.3,75.3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
26699,0.0,198.6,0.0,0.0,0.0,0.0,0.0,66.7,0.0,66.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
26700,19.0,48.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26701,109.0,620.87,127.57,153.28,0.0,18.9,247.51,0.0,138.5,28.98,4.0,14.0,4.0,5.0,0.0,1.0,7.0,0.0,11.0,2.0
26702,0.0,99.4,0.0,0.0,0.0,66.0,92.88,26.88,0.0,26.88,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0
26703,0.0,497.0,0.0,0.0,0.0,0.0,59.0,72.0,155.75,72.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,1.0
26705,0.0,314.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26708,0.0,168.8,100.8,0.0,0.0,0.0,100.8,0.0,100.8,104.8657,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
26709,0.0,0.0,58.879999999999995,0.0,0.0,0.0,0.0,0.0,299.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
26711,0.0,88.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
26712,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
26713,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
26714,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26715,0.0,19.5,0.0,0.0,0.0,0.0,99.0,0.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26716,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26718,0.0,278.90999999999997,95.1,775.4,90.9,0.0,186.0,0.0,39.0,179.1,0.0,6.0,5.0,56.0,4.0,0.0,15.0,0.0,4.0,2.0
26719,0.0,158.0,49.6,0.0,9.81,0.0,0.0,0.0,97.8,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
26720,0.0,19.8,0.0,13.0,0.0,0.0,165.0,0.0,448.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
26721,185.0,52.0,84.0,288.0,185.0,0.0,48.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0
26722,2358.0,0.0,0.0,0.0,0.0,0.0,1179.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26725,20.3,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26726,0.0,12.9,0.0,10.9,0.0,0.0,69.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
26727,8.9,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
26728,51.7,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,138.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
26731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
26734,0.0,146.0,0.0,0.0,0.0,0.0,15.9,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
26736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26738,0.0,49.0,0.0,178.0,89.0,0.0,72.2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0
26740,0.0,0.0,39.9,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
26742,107.8,227.9,0.0,39.0,0.0,0.0,174.0,29.0,0.0,53.9,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
26744,0.0,191.9,0.0,29.9,0.0,0.0,0.0,0.0,72.0,108.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
26745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26746,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26750,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26751,0.0,198.0,0.0,145.9,0.0,0.0,172.0,799.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0
26752,0.0,198.42000000000002,0.0,24.7,0.0,0.0,7.9,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
26753,0.0,0.0,0.0,30.9,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
26754,0.0,108.25,0.0,0.0,0.0,0.0,59.9,0.0,104.62,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0
26755,11.8,68.0,58.7,17.2,0.0,0.0,59.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
26758,0.0,0.0,0.0,112.7,0.0,0.0,0.0,48.0,127.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
26759,0.0,611.9,57.5,401.6,0.0,0.0,60.0,0.0,0.0,0.0,0.0,20.0,2.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0
26762,29.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,58.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0
26764,25.0,269.0,0.0,11.5,0.0,0.0,9.8,0.0,115.0,25.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0
26765,23.0,268.0,118.0,0.0,0.0,59.0,59.0,0.0,29.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
26767,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26768,76.6,145.29999999999998,0.0,35.6,0.0,0.0,1079.0,64.32,115.0,8.9,5.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0
26770,0.0,117.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,79.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26771,13.8,378.3,988.3800000000001,90.7,0.0,0.0,162.79,59.9,190.3,334.5,2.0,3.0,21.0,4.0,0.0,0.0,15.0,1.0,2.0,2.0
26773,0.0,318.8,0.0,88.6,59.6,0.0,32.0,0.0,0.0,105.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
26774,0.0,110.7,0.0,19.8,0.0,0.0,19.8,0.0,78.0,36.0,0.0,11.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0
26775,0.0,78.0,42.9,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26776,31.0,254.0,168.0,0.0,0.0,38.0,146.0,0.0,18.8,31.0,6.0,3.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0
26778,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26779,59.0,0.0,0.0,188.3,0.0,0.0,128.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
26780,0.0,0.0,0.0,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
26781,0.0,257.95,0.0,70.0,0.0,0.0,0.0,0.0,139.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26785,0.0,127.9,0.0,0.0,0.0,19.8,69.0,0.0,72.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0
26786,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26787,0.0,5266.95,294.0,952.0999999999999,338.0,0.0,498.0,487.95,980.0,23.8,0.0,8.0,2.0,9.0,4.0,0.0,6.0,3.0,19.0,5.0
26788,0.0,97.0,339.8,312.3,0.0,0.0,70.0,68.0,0.0,187.6,0.0,2.0,8.0,5.0,0.0,0.0,5.0,1.0,0.0,2.0
